paper_id,source_table_id,source_table_row,claim_id,claim_type,row_status,reasons,source_informative,statement_informative,overlap_ratio,env_resolved,out_resolved,effect_known,translation_status,translation_confidence,translation_warnings,needs_verification,quality_flag,statement,source_quote
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-039,0,doi:10.3389/fpsyg.2017.01454-TBL-C275,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,Spatial cognition is another key aspect of how we experience a: space. Our brains process spatial information to understand our,Spatial cognition is another key aspect of how we experience a: space. Our brains process spatial information to understand our
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-039,1,doi:10.3389/fpsyg.2017.01454-TBL-C276,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"Spatial cognition is another key aspect of how we experience a: location within a space, navigate our surroundings, and form","Spatial cognition is another key aspect of how we experience a: location within a space, navigate our surroundings, and form"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-039,2,doi:10.3389/fpsyg.2017.01454-TBL-C277,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,Spatial cognition is another key aspect of how we experience a: mental maps of our environment. Neuroarchitecture explores,Spatial cognition is another key aspect of how we experience a: mental maps of our environment. Neuroarchitecture explores
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-039,3,doi:10.3389/fpsyg.2017.01454-TBL-C278,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"Spatial cognition is another key aspect of how we experience a: how architectural layouts, circulation patterns, and wayfinding","Spatial cognition is another key aspect of how we experience a: how architectural layouts, circulation patterns, and wayfinding"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-039,4,doi:10.3389/fpsyg.2017.01454-TBL-C279,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,Spatial cognition is another key aspect of how we experience a: cues impact spatial cognition and ease of navigation within a,Spatial cognition is another key aspect of how we experience a: cues impact spatial cognition and ease of navigation within a
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-039,5,doi:10.3389/fpsyg.2017.01454-TBL-C280,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,Spatial cognition is another key aspect of how we experience a: space.,Spatial cognition is another key aspect of how we experience a: space.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-040,0,doi:10.3389/fpsyg.2017.01454-TBL-C281,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Clear order in a design helps our brains: know what to look at first, second, and so o","Clear order in a design helps our brains: know what to look at first, second, and so o"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-041,0,doi:10.3389/fpsyg.2017.01454-TBL-C282,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,Patterns and repeating elements in a design: make it easier for our brains to follow along,Patterns and repeating elements in a design: make it easier for our brains to follow along
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-042,0,doi:10.3389/fpsyg.2017.01454-TBL-C283,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"Emotional responses to architecture are also deeply rooted in: neuroscience. Design features such as proportions, symmetry,","Emotional responses to architecture are also deeply rooted in: neuroscience. Design features such as proportions, symmetry,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-042,1,doi:10.3389/fpsyg.2017.01454-TBL-C284,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"Emotional responses to architecture are also deeply rooted in: scale, and aesthetics can elicit a range of emotional reactions by","Emotional responses to architecture are also deeply rooted in: scale, and aesthetics can elicit a range of emotional reactions by"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-042,2,doi:10.3389/fpsyg.2017.01454-TBL-C285,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"Emotional responses to architecture are also deeply rooted in: activating specific neural pathways associated with reward,","Emotional responses to architecture are also deeply rooted in: activating specific neural pathways associated with reward,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-042,3,doi:10.3389/fpsyg.2017.01454-TBL-C286,finding,verified_strong,translation_status:fuzzy,true,true,1.0000,true,true,true,fuzzy,0.78,,false,ok,"Emotional responses to architecture are also deeply rooted in: pleasure, arousal, or stress. Neuroarchitecture investigates how","Emotional responses to architecture are also deeply rooted in: pleasure, arousal, or stress. Neuroarchitecture investigates how"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-042,4,doi:10.3389/fpsyg.2017.01454-TBL-C287,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,Emotional responses to architecture are also deeply rooted in: these design elements influence emotional states and contribute,Emotional responses to architecture are also deeply rooted in: these design elements influence emotional states and contribute
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-042,5,doi:10.3389/fpsyg.2017.01454-TBL-C288,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,Emotional responses to architecture are also deeply rooted in: to the overall atmosphere of a space.,Emotional responses to architecture are also deeply rooted in: to the overall atmosphere of a space.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-043,0,doi:10.3389/fpsyg.2017.01454-TBL-C289,finding,verified_strong,translation_status:fuzzy,true,true,1.0000,true,true,true,fuzzy,0.78,,false,ok,"certain direction, it catches our attention an: keeps us engaged.","certain direction, it catches our attention an: keeps us engaged."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-044,0,doi:10.3389/fpsyg.2017.01454-TBL-C290,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,Grouping similar things together in a desig: helps our brains see how they're connected.,Grouping similar things together in a desig: helps our brains see how they're connected.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-045,0,doi:10.3389/fpsyg.2017.01454-TBL-C291,methodology,verified_weak,source_row_low_information|statement_low_information|translation_status:noncausal,false,false,1.0000,true,true,true,noncausal,0.3,noncausal_claim_type,false,translation_noncausal|noncausal_claim_type,: Unknown study,: Unknown study
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-046,0,doi:10.3389/fpsyg.2017.01454-TBL-C295,finding,verified_strong,translation_status:fuzzy,true,true,1.0000,true,true,true,fuzzy,0.78,,false,ok,and well-being. Neuroarchitecture examines how these design: strategies optimize cognitive performance and user experience.,and well-being. Neuroarchitecture examines how these design: strategies optimize cognitive performance and user experience.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,0,doi:10.3389/fpsyg.2017.01454-TBL-C296,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: influential, providing the conceptual and methodological","The impact of philosophy and psychology on design is vast and: influential, providing the conceptual and methodological"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,1,doi:10.3389/fpsyg.2017.01454-TBL-C297,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,The impact of philosophy and psychology on design is vast and: framework for designers to create meaningful and user-centered,The impact of philosophy and psychology on design is vast and: framework for designers to create meaningful and user-centered
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,2,doi:10.3389/fpsyg.2017.01454-TBL-C298,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: products and environments. Philosophy, encompassing","The impact of philosophy and psychology on design is vast and: products and environments. Philosophy, encompassing"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,3,doi:10.3389/fpsyg.2017.01454-TBL-C299,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: aesthetics, ethics, metaphysics, and epistemology, shapes","The impact of philosophy and psychology on design is vast and: aesthetics, ethics, metaphysics, and epistemology, shapes"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,4,doi:10.3389/fpsyg.2017.01454-TBL-C300,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,The impact of philosophy and psychology on design is vast and: design principles and approaches by exploring concepts of,The impact of philosophy and psychology on design is vast and: design principles and approaches by exploring concepts of
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,5,doi:10.3389/fpsyg.2017.01454-TBL-C301,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: beauty, morality, reality, and knowledge. Philosophical","The impact of philosophy and psychology on design is vast and: beauty, morality, reality, and knowledge. Philosophical"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,6,doi:10.3389/fpsyg.2017.01454-TBL-C302,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: inquiries inform design decisions related to visual composition,","The impact of philosophy and psychology on design is vast and: inquiries inform design decisions related to visual composition,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,7,doi:10.3389/fpsyg.2017.01454-TBL-C303,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: ethical considerations, conceptual approaches, and research","The impact of philosophy and psychology on design is vast and: ethical considerations, conceptual approaches, and research"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,8,doi:10.3389/fpsyg.2017.01454-TBL-C304,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"The impact of philosophy and psychology on design is vast and: methodologies, guiding designers in crafting designs that are","The impact of philosophy and psychology on design is vast and: methodologies, guiding designers in crafting designs that are"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,9,doi:10.3389/fpsyg.2017.01454-TBL-C305,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,The impact of philosophy and psychology on design is vast and: not only aesthetically pleasing but also socially responsible and,The impact of philosophy and psychology on design is vast and: not only aesthetically pleasing but also socially responsible and
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-047,10,doi:10.3389/fpsyg.2017.01454-TBL-C306,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,The impact of philosophy and psychology on design is vast and: intellectually rigorous,The impact of philosophy and psychology on design is vast and: intellectually rigorous
