variable_name,categories,repos,repo_count,source_count,example_sources
remote_associates_test,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:202
removal_version,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.api.v2.schema.json:669
replicates_claim_id,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/enhanced_edge.py:220
replication_conceptual,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/core/argument_taxonomy.py:74
replication_count,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/enhanced_edge.py:575
replication_direct,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/core/argument_taxonomy.py:71
replication_notes,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/article_finder/seven_panel_extractor.py:1403; Outcome_Contractor/article_finder/seven_panel_extractor.py:227
replication_partial,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/core/argument_taxonomy.py:77
replication_rate,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/enhanced_edge.py:576
replication_result,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/enhanced_edge.py:221
replication_success,enum_value;extraction_output_field,BN_graphical,1,2,BN_graphical/src/schemas/enhanced_edge.py:38; BN_graphical/src/schemas/enhanced_edge.py:90
replication_type,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/extraction/argumentative.py:128
report_id,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.gap_report.v1.schema.json:20; Article_Eater_PostQuinean_v1/docs/MVP_CONTRACTS.md:270
report_separately,enum_value,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/social_epistemology.py:94; Article_Eater_PostQuinean_v1/src/services/social_epistemology.py:94
reporting_completeness,extraction_output_field,BN_graphical,1,1,BN_graphical/src/schemas/population_qualifier.py:262
request_data,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.api.v2.schema.json:513
required_structure,extraction_output_field,Outcome_Contractor,1,10,Outcome_Contractor/article_finder/exemplary_extraction_tables.md:632; Outcome_Contractor/article_finder/exemplary_extraction_tables.md:637; Outcome_Contractor/article_finder/exemplary_extraction_tables.md:644; Outcome_Contractor/article_finder/exemplary_extraction_tables.md:650
requires_pdf_confirmation,extraction_output_field,Article_Eater_PostQuinean_v1,1,5,Article_Eater_PostQuinean_v1/scripts/build_table_gold_pack.py:198; Article_Eater_PostQuinean_v1/scripts/convert_findings_to_rules.py:299; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:818; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:865
research_brief,enum_value,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/src/services/export_audit.py:41; Article_Eater_PostQuinean_v1/src/services/report_generator.py:45
research_question,extraction_output_field,Outcome_Contractor,1,8,Outcome_Contractor/article_finder/seven_panel_extractor.py:1375; Outcome_Contractor/article_finder/seven_panel_extractor.py:1465; Outcome_Contractor/article_finder/seven_panel_extractor.py:1586; Outcome_Contractor/article_finder/type_specific_extractor.py:272
research_questions,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:468
researcher_role,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:316
resolution_approach,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.gap_report.v1.schema.json:177; Article_Eater_PostQuinean_v1/docs/MVP_CONTRACTS.md:295
resolution_date,extraction_output_field,Article_Eater_PostQuinean_v1,1,4,Article_Eater_PostQuinean_v1/contracts/schemas/social_epistemology.schema.json:301; Article_Eater_PostQuinean_v1/contracts/schemas/social_epistemology.v1.schema.json:301; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/contracts/schemas/social_epistemology.schema.json:301; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/contracts/schemas/social_epistemology.v1.schema.json:301
resolution_description,extraction_output_field,Article_Eater_PostQuinean_v1,1,4,Article_Eater_PostQuinean_v1/contracts/schemas/social_epistemology.schema.json:306; Article_Eater_PostQuinean_v1/contracts/schemas/social_epistemology.v1.schema.json:305; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/contracts/schemas/social_epistemology.schema.json:306; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/contracts/schemas/social_epistemology.v1.schema.json:305
resolution_factor,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:67
resolve_fks,extraction_output_field,BN_graphical,1,4,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:5723; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/sql/schema.py:5822; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sqlalchemy/sql/schema.py:5723; BN_graphical/test_venv_310/lib/python3.10/site-packages/sqlalchemy/sql/schema.py:5723
resolved_pdf_path,extraction_output_field,Article_Eater_PostQuinean_v1,1,3,Article_Eater_PostQuinean_v1/scripts/build_table_gold_pack.py:152; Article_Eater_PostQuinean_v1/scripts/build_table_gold_pack.py:207; Article_Eater_PostQuinean_v1/scripts/build_table_gold_pack.py:221
resource_file.txt,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:856; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:856; BN_graphical/test_venv_310/lib/python3.10/site-packages/setuptools/tests/test_editable_install.py:857
response_mode,extraction_output_field,Article_Eater_PostQuinean_v1,1,4,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.query_request.v1.schema.json:29; Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.query_response.v1.schema.json:28; Article_Eater_PostQuinean_v1/docs/MVP_CONTRACTS.md:149; Article_Eater_PostQuinean_v1/docs/MVP_CONTRACTS.md:187
response_rate,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:159
restorative_patterns,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:313
result_data,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/db/sql/015_complete_schema.sql:169
retrieval_attempted,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/prisma/audit_trail.py:34
retrieval_failed,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/prisma/audit_trail.py:36
retrieval_succeeded,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/prisma/audit_trail.py:35
retry_after,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/migrations/006_discovery_funnel.sql:142
return_as,extraction_output_field,BN_graphical,1,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/image.py:146; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/image.py:198; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/image.py:146; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/image.py:198
reverse_causation,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/core/argument_taxonomy.py:217
reverse_constraints,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.epistemology.v1.schema.json:374
review_notes,database_column,Outcome_Contractor,1,1,Outcome_Contractor/core/database.py:118
review_recommended,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:251; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:264
review_schedule,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/vocab/institution_tiers.json:103
review_synthesis,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/edge_types.py:22
reviewed_by,database_column,Outcome_Contractor,1,1,Outcome_Contractor/core/database.py:116
reviewer_id,extraction_output_field,BN_graphical,1,1,BN_graphical/src/ai_extraction/verification_queue.py:150
reviewer_interpretation,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/contracts/edge_v2.py:19
reviewer_notes,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:306
revise_belief,enum_value,BN_graphical,1,1,BN_graphical/src/coherence/belief_conflict_handler.py:96
revise_prediction,enum_value,BN_graphical,1,1,BN_graphical/src/coherence/belief_conflict_handler.py:95
revised_beliefs,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.epistemology.v1.schema.json:143
revision_resistance,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.epistemology.v1.schema.json:176
revision_suggestions,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.api.v2.schema.json:305
revision_type,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.epistemology.v1.schema.json:255
revoked_at,database_column,Tagging_Contractor,1,4,Tagging_Contractor/Archive 2/backend/app/db/database.py:192; Tagging_Contractor/Archive 2/backend/app/db/schema.sql:93; Tagging_Contractor/backend/app/db/database.py:192; Tagging_Contractor/backend/app/db/schema.sql:93
risk_threshold,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/gallery_selection_config.v1.schema.json:102
routine_def,extraction_output_field,BN_graphical,1,20,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:409; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:444; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:488; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:549
routine_defs,extraction_output_field,BN_graphical,1,8,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:262; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/numpy/f2py/rules.py:330; BN_graphical/bn_venv/lib/python3.14/site-packages/numpy/f2py/rules.py:322; BN_graphical/bn_venv/lib/python3.14/site-packages/numpy/f2py/rules.py:390
row_0,extraction_output_field,BN_graphical,1,28,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/tests/io/json/test_json_table_schema.py:261; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/tests/io/json/test_json_table_schema.py:262; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/tests/io/json/test_json_table_schema.py:263; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/tests/io/json/test_json_table_schema.py:264
row_count,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/bn_table_extractor.py:391
row_data,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/src/services/table_to_claims.py:290; Article_Eater_PostQuinean_v1/src/services/table_to_claims.py:346
row_index,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/build_table_gold_pack.py:180
row_sample,extraction_output_field,Article_Finder_v3_2_3,1,2,Article_Finder_v3_2_3/ingest/smart_importer.py:595; Article_Finder_v3_2_3/ingest/smart_importer.py:614
rule_a_id,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/db/sql/016_rule_interactions.sql:3
rule_b_id,database_column,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/db/sql/016_rule_interactions.sql:4
rule_interaction,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/archive/docs/handoffs/_ontology_rule_system_summary_a bit ago.md:533
rule_text,extraction_output_field,Article_Eater_PostQuinean_v1,1,3,Article_Eater_PostQuinean_v1/docs/BN_EXPORT_SCHEMA_v0_1.md:229; Article_Eater_PostQuinean_v1/schemas/rule_graph.schema.json:395; Article_Eater_PostQuinean_v1/src/services/rulegraph_v2_builder.py:114
rulegraph_ui,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/ports.json:17
rules_admin_protected,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/apps/user_rules_gui/app.py:38
rules_count,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/archive/docs/releases/RELEASE_NOTES_v20_7_8_admin_rulegraph_filters_modal.md:106; Article_Eater_PostQuinean_v1/docs/BN_EXPORT_SCHEMA_v0_1.md:28
rules_processed,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:283; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:299
rules_success,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:284; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:300
runner_up,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:126
sCapHeight,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:156; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:156; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:156
sTypoAscender,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:146; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:146; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:146
sTypoDescender,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:147; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:147; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:147
sTypoLineGap,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:148; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:148; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:148
sample_age,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:1418
sample_description,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:1417
sample_gender,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:1419
sample_results,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/table_extractor.py:266
sample_rows,extraction_output_field,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/ingest/smart_importer.py:319
sample_size_baseline,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:197
sample_size_final,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:198
sample_sizes_found,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/extraction/source_quality_metadata.py:192
sampling_method,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/type_specific_extractor.py:158
