variable_name,categories,repos,repo_count,kind_signals,source_count,example_sources
quantity,extraction_output_field,Outcome_Contractor,1,json_key;py_key,3,Outcome_Contractor/article_finder/seven_panel_extractor.py:1395; Outcome_Contractor/article_finder/seven_panel_extractor.py:219; Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:261
quasi,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs,2,Article_Eater_PostQuinean_v1/Post_Quinean Setup/ruthless_prompts/SPRINT_F_PANEL_VALIDATION_2026_01_22.md:145; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_PANEL_ADDITIONS_2026_02_09.md:47
quasi_experimental,enum_value;extraction_output_field,Article_Eater_PostQuinean_v1,1,enum:QUASI_EXPERIMENTAL;json_key;py_key,3,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/scope_extractor.py:465; Article_Eater_PostQuinean_v1/src/epistemic/extraction/source_quality_metadata.py:30; Article_Eater_PostQuinean_v1/src/services/scope_extractor.py:465
queries,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/PANEL_P-INT_MVP_INTEGRATION_2026-02-11.md:237
queries_executed,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/contracts/article_finder_contracts.py:168
queries_run,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/contracts/search_retrieve_minimodule_contract.md:102
queries_to_execute,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/contracts/article_finder_contracts.py:114
queries_used,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/contracts/voi_collector.contract.md:132
query_completed,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:1026
query_received,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:1025
query_results,enum_value,Article_Eater_PostQuinean_v1,1,enum:QUERY_RESULTS,1,Article_Eater_PostQuinean_v1/src/services/export_audit.py:46
query_terms,extraction_output_field,Outcome_Contractor,1,attr,2,Outcome_Contractor/contracts/search_retrieve_minimodule_contract.md:75; Outcome_Contractor/contracts/search_retrieve_minimodule_contract.md:79
query_text,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,4,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.query_request.v1.schema.json:23; Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.query_response.v1.schema.json:383; Article_Eater_PostQuinean_v1/docs/MVP_CONTRACTS.md:148; Article_Eater_PostQuinean_v1/docs/MVP_CONTRACTS.md:349
query_type_hint,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.query_request.v1.schema.json:35
queryables,extraction_output_field,BN_graphical,1,attr,20,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/core/computation/pytables.py:112; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/core/computation/pytables.py:53; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/core/computation/pytables.py:539; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/core/computation/pytables.py:567; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/pandas/core/computation/pytables.py:60
question_addressed,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:115
question_answered,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_EMPIRICAL_v2_2026_02_03.md:554
question_element,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/contracts/needs/article_extraction.needs.yaml:131
question_type,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:675
question_type_confidence,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:43
question_types_addressed,extraction_output_field,BN_graphical,1,attr,2,BN_graphical/docs/research/ARCHITECTURE_REVIEW_AND_CONTRACTS.md:376; BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:664
question_types_missing,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:665
questions_raised,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/article_finder/type_specific_extractor.py:698
queue_for_review,enum_value,BN_graphical,1,enum:QUEUE_FOR_REVIEW,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:887
queue_id,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/contracts/research_queue.contract.md:96
queue_only,extraction_output_field,Article_Finder_v3_2_3,1,attr,3,Article_Finder_v3_2_3/ingest/smart_importer.py:431; Article_Finder_v3_2_3/ingest/smart_importer.py:446; Article_Finder_v3_2_3/ingest/smart_importer.py:505
queued,extraction_output_field,Article_Finder_v3_2_3,1,py_key,1,Article_Finder_v3_2_3/ingest/smart_importer.py:271
queued_at,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:923
queued_for_manual,extraction_output_field,BN_graphical,1,attr;py_key,2,BN_graphical/src/ai_extraction/extraction_pipeline.py:119; BN_graphical/src/ai_extraction/extraction_pipeline.py:164
queued_for_verification,extraction_output_field,BN_graphical,1,attr;py_key,2,BN_graphical/src/ai_extraction/extraction_pipeline.py:118; BN_graphical/src/ai_extraction/extraction_pipeline.py:163
queued_items,extraction_output_field,BN_graphical,1,attr;py_key,3,BN_graphical/src/ai_extraction/extraction_pipeline.py:100; BN_graphical/src/ai_extraction/extraction_pipeline.py:63; BN_graphical/src/ai_extraction/extraction_pipeline.py:73
quick,enum_value,Article_Eater_PostQuinean_v1,1,enum:QUICK,2,Article_Eater_PostQuinean_v1/docs/implementation_plans/TODO2_INTERPRETIVE_INTELLIGENCE_IMPLEMENTATION_PLAN_2026_01_20.md:103; Article_Eater_PostQuinean_v1/streamlit_app/api_client.py:47
quiet,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/02-15_01_Neuroscience_Panel_Tier1_Frameworks_V1.0.md:139
quote_schema,extraction_output_field,BN_graphical,1,attr,12,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:3716; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:495; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:5351; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/sql/schema.py:3760; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/sql/schema.py:493
quote_support,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_INTERVIEW_STUDY_2026_02_09.md:545
quotes,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,7,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_GROUNDED_THEORY_2026_02_09.md:539; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_INTERVIEW_STUDY_2026_02_09.md:283; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_INTERVIEW_STUDY_2026_02_09.md:322; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_INTERVIEW_STUDY_2026_02_09.md:451; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_INTERVIEW_STUDY_2026_02_09.md:521
quuux,extraction_output_field,BN_graphical,1,json_key;py_key,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/tests/test_dict_vectorizer.py:22; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/tests/test_dict_vectorizer.py:22; BN_graphical/test_venv_310/lib/python3.10/site-packages/sklearn/feature_extraction/tests/test_dict_vectorizer.py:22
quux,extraction_output_field,BN_graphical,1,json_key;py_key,9,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/tests/test_dict_vectorizer.py:22; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/tests/test_feature_hasher.py:103; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/tests/test_feature_hasher.py:90; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/tests/test_dict_vectorizer.py:22; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/tests/test_feature_hasher.py:103
r2,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,4,Article_Eater_PostQuinean_v1/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:223; Article_Eater_PostQuinean_v1/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:94; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:223; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:94
r4,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,4,Article_Eater_PostQuinean_v1/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:111; Article_Eater_PostQuinean_v1/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:225; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:111; Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/docs/PANEL_P-EC_SPRINT_1.5_REVIEW_2026_02_08.md:225
radiology,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs,1,Article_Eater_PostQuinean_v1/docs/02-15_03_Panel_III_Multimodal_Senses_HigherCognition_V1.0.md:305
radius_final,enum_value,BN_graphical,1,enum:RHOEND,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:37
radius_init,enum_value,BN_graphical,1,enum:RHOBEG,1,BN_graphical/bn_venv/lib/python3.14/site-packages/scipy/_lib/cobyqa/settings.py:36
railings,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/contracts/vocab/environment_lookup.json:238
raises,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,2,Article_Eater_PostQuinean_v1/docs/PANEL_CONSULTATION_ECB-3_2026-02-10.md:77; Article_Eater_PostQuinean_v1/docs/PANEL_CONSULTATION_ECB-3_2026-02-10.md:78
random,extraction_output_field,BN_graphical,1,json_key;py_key,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/multioutput.py:685; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/multioutput.py:685; BN_graphical/test_venv_310/lib/python3.10/site-packages/sklearn/multioutput.py:685
random_assignment,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/article_finder/seven_panel_extractor.py:266
random_seed,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr;json_key;py_key,10,Article_Eater_PostQuinean_v1/_review_package_2026_01_23/claim_gallery_builder.py:595; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/claim_gallery_builder.py:604; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/claim_gallery_builder.py:687; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/gallery_selection_config.v1.schema.json:152; Article_Eater_PostQuinean_v1/_review_package_2026_01_23/selection_log.v1.schema.json:27
random_state,extraction_output_field,BN_graphical,1,attr;json_key;py_key,21,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/image.py:365; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/image.py:392; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/image.py:533; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/image.py:574; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/multioutput.py:1076
randomization_method,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:72
randomization_verified,extraction_output_field,BN_graphical,1,attr,1,BN_graphical/docs/research/CONTRACT_SPECIFICATIONS.md:73
randomized_experiment,enum_value,Outcome_Contractor,1,enum:RANDOMIZED_EXPERIMENT,2,Outcome_Contractor/article_finder/article_type_classifier.py:16; Outcome_Contractor/contracts/article_extraction_contracts.py:25
range,extraction_output_field;template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_lhs;arrow_rhs;attr,3,Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:347; Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:539; Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_OBSERVATIONAL_FIELD_2026_02_09.md:366
rank_history,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/contracts/schemas/epistemic_status.v1.schema.json:71
ranks,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,1,Article_Eater_PostQuinean_v1/docs/PANEL_ARCH4_EPISTEMIC_CALCULUS_2026-02-12.md:533
rapid,template_causal_chain_ref,Article_Eater_PostQuinean_v1,1,arrow_rhs,4,Article_Eater_PostQuinean_v1/docs/02-14_09_CMR_Revised_Spec_Panel_Templates_V2.0.md:679; Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:52; Article_Eater_PostQuinean_v1/docs/02-15_02_Neuroscience_Panel_Templates_and_Taxonomy_V1.0.md:60; Article_Eater_PostQuinean_v1/docs/02-15_03_Panel_III_Multimodal_Senses_HigherCognition_V1.0.md:222
rat,template_causal_chain_ref,Outcome_Contractor,1,arrow_lhs,1,Outcome_Contractor/docs/PANEL_CONSULTATION_TASK_CONTEXT_2026_02_03.md:224
rate_limit_base_delay,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/contracts/search_retrieve_minimodule_contract.md:158
rate_limited,enum_value,Article_Eater_PostQuinean_v1,1,enum:RATE_LIMITED,2,Article_Eater_PostQuinean_v1/src/services/discovery_funnel.py:74; Article_Eater_PostQuinean_v1/src/services/paper_fetcher.py:48
rating,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr;json_key;py_key,2,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_SYSTEMATIC_REVIEW_2026_02_03.md:1103; Article_Eater_PostQuinean_v1/src/epistemic/entrenchment/synthesis_rules.py:159
raven,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,2,Article_Eater_PostQuinean_v1/ruthless_bundle_2026-02-08/src/services/extraction_to_web.py:1148; Article_Eater_PostQuinean_v1/src/services/extraction_to_web.py:1233
ravens_progressive_matrices,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,1,Article_Eater_PostQuinean_v1/contracts/vocab/task_taxonomy.json:239
raw_abstract,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr;json_key;py_key,4,Article_Eater_PostQuinean_v1/prompts/seven_panel_schema.json:24; Article_Eater_PostQuinean_v1/schemas/panel_findings_v2.schema.json:36; Article_Eater_PostQuinean_v1/src/contracts/schemas.py:119; Article_Eater_PostQuinean_v1/src/contracts/schemas.py:17
raw_classification,extraction_output_field,BN_graphical,1,attr,2,BN_graphical/src/ai_extraction/mechanism_classifier.py:51; BN_graphical/src/ai_extraction/mechanism_classifier.py:60
raw_columns,extraction_output_field,BN_graphical,1,attr,8,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:4779; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:4838; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/sql/selectable.py:5048; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/sql/selectable.py:5107; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sqlalchemy/sql/selectable.py:4779
raw_documents,extraction_output_field,BN_graphical,1,attr,18,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:1329; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:1352; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:1419; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:2089; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:2120
raw_extraction,extraction_output_field,BN_graphical,1,attr,2,BN_graphical/src/ai_extraction/population_extractor.py:56; BN_graphical/src/ai_extraction/population_extractor.py:64
raw_html,database_column,Article_Finder_v3_2_3,1,sql_col,1,Article_Finder_v3_2_3/core/database.py:289
raw_response_archived,extraction_output_field,Outcome_Contractor,1,attr,1,Outcome_Contractor/contracts/article_finder_contracts.py:177
raw_tables,extraction_output_field,Outcome_Contractor,1,json_key;py_key,1,Outcome_Contractor/article_finder/bn_table_extractor.py:366
raw_term,extraction_output_field,Article_Eater_PostQuinean_v1,1,json_key;py_key,8,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:327; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:368; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:385; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:394; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:408
raw_text_lower,database_column,Outcome_Contractor,1,sql_col,2,Outcome_Contractor/core/database.py:108; Outcome_Contractor/core/database.py:76
rct_bonus,extraction_output_field,Article_Eater_PostQuinean_v1,1,attr,1,Article_Eater_PostQuinean_v1/docs/EXTRACTION_TEMPLATE_EMPIRICAL_v2_2026_02_03.md:513
